geoid_o,geoid_d,month_year,visitor_flows,pop_flows,date_range
25025000202,25025120201,2021-06,8,477.0,06/07/21 - 06/13/21
25025000202,25025120201,2021-08,8,563.0,08/02/21 - 08/08/21
25025000202,25025120201,2021-11,8,436.0,11/08/21 - 11/14/21
25025000202,25025120400,2021-06,8,477.0,06/07/21 - 06/13/21
25025000202,25025120400,2021-08,12,836.0,08/16/21 - 08/22/21
25025000202,25025120400,2021-10,8,435.0,10/04/21 - 10/10/21
25025000202,25025120500,2021-01,8,432.0,01/11/21 - 01/17/21
25025000202,25025120500,2021-03,8,425.0,03/01/21 - 03/07/21
25025000202,25025120500,2021-06,8,477.0,06/07/21 - 06/13/21
25025000202,25025120500,2021-09,16,924.0,09/13/21 - 09/19/21
25025000202,25025130200,2021-06,12,734.0,06/14/21 - 06/20/21
25025000202,25025130402,2021-01,8,405.0,01/11/21 - 01/17/21
25025000202,25025130402,2021-05,10,626.0,05/03/21 - 05/09/21
25025000202,25025130402,2021-06,12,708.0,06/07/21 - 06/13/21
25025000202,25025130402,2021-07,16,973.0,07/05/21 - 07/11/21
25025000202,25025130402,2021-09,20,1308.0,09/06/21 - 09/12/21
25025000202,25025130402,2021-10,40,2344.0,10/04/21 - 10/10/21
25025000202,25025130402,2021-11,33,1712.0,11/01/21 - 11/07/21
25025000202,25025130402,2021-12,8,425.0,12/06/21 - 12/12/21
25025000202,25025140102,2021-06,8,473.0,06/07/21 - 06/13/21
25025000202,25025140105,2021-03,12,630.0,03/01/21 - 03/07/21
25025000202,25025140300,2021-05,8,488.0,05/17/21 - 05/23/21
25025000202,25025140300,2021-07,16,1065.0,07/12/21 - 07/18/21
25025000202,25025981201,2021-01,8,421.0,01/18/21 - 01/24/21
25025000202,25025981201,2021-06,17,1011.0,06/07/21 - 06/13/21
25025000202,25025981201,2021-07,8,473.0,07/05/21 - 07/11/21
25025000202,25025981201,2021-08,10,650.0,08/09/21 - 08/15/21
25025000202,25025981300,2021-03,10,546.0,03/22/21 - 03/28/21
25025000202,25025981300,2021-05,42,2527.0,05/03/21 - 05/09/21
25025000202,25025981300,2021-06,21,1264.0,06/07/21 - 06/13/21
25025000202,25025981300,2021-08,17,1181.0,08/02/21 - 08/08/21
25025000202,25025981300,2021-09,16,958.0,09/06/21 - 09/12/21
25025000202,25025981300,2021-11,20,1077.0,11/01/21 - 11/07/21
25025000202,25025981300,2021-12,31,1638.0,12/13/21 - 12/19/21
25025000202,25025981501,2021-03,20,1081.0,03/01/21 - 03/07/21
25025000202,25025981501,2021-04,8,400.0,04/05/21 - 04/11/21
25025000202,25025981501,2021-05,32,1842.0,05/10/21 - 05/16/21
25025000202,25025981501,2021-06,12,704.0,06/07/21 - 06/13/21
25025000202,25025981501,2021-07,46,2967.0,07/05/21 - 07/11/21
25025000202,25025981501,2021-08,34,2255.0,08/02/21 - 08/08/21
25025000202,25025981501,2021-09,39,2371.0,09/06/21 - 09/12/21
25025000202,25025981501,2021-10,28,1613.0,10/04/21 - 10/10/21
25025000202,25025981501,2021-11,25,1360.0,11/01/21 - 11/07/21
25025000202,25025981501,2021-12,16,832.0,12/13/21 - 12/19/21
25025000202,25025981700,2021-06,12,730.0,06/14/21 - 06/20/21
25025000202,25025981700,2021-09,13,689.0,09/20/21 - 09/26/21
25025000202,25025981700,2021-10,8,435.0,10/04/21 - 10/10/21
25025000301,25025000201,2021-01,8,657.0,01/18/21 - 01/24/21
25025000301,25025000201,2021-02,12,906.0,02/08/21 - 02/14/21
25025000301,25025000201,2021-03,24,1641.0,03/08/21 - 03/14/21
25025000301,25025000201,2021-05,37,2962.0,05/03/21 - 05/09/21
25025000301,25025000201,2021-06,37,3139.0,06/07/21 - 06/13/21
25025000301,25025000201,2021-07,32,2887.0,07/05/21 - 07/11/21
25025000301,25025000201,2021-08,20,1673.0,08/02/21 - 08/08/21
25025000301,25025000201,2021-09,28,2552.0,09/06/21 - 09/12/21
25025000301,25025000201,2021-10,37,2901.0,10/04/21 - 10/10/21
25025000301,25025000201,2021-11,49,3041.0,11/01/21 - 11/07/21
25025000301,25025000201,2021-12,28,1765.0,12/06/21 - 12/12/21
25025000301,25025000202,2021-01,12,852.0,01/11/21 - 01/17/21
25025000301,25025000202,2021-02,20,1500.0,02/08/21 - 02/14/21
25025000301,25025000202,2021-03,28,2092.0,03/01/21 - 03/07/21
25025000301,25025000202,2021-04,37,3036.0,04/05/21 - 04/11/21
25025000301,25025000202,2021-05,36,2956.0,05/03/21 - 05/09/21
25025000301,25025000202,2021-06,24,1931.0,06/07/21 - 06/13/21
25025000301,25025000202,2021-07,43,3955.0,07/05/21 - 07/11/21
25025000301,25025000202,2021-08,31,2469.0,08/09/21 - 08/15/21
25025000301,25025000202,2021-09,40,3598.0,09/06/21 - 09/12/21
25025000301,25025000202,2021-10,28,2202.0,10/04/21 - 10/10/21
25025000301,25025000202,2021-11,41,2522.0,11/01/21 - 11/07/21
25025000301,25025000202,2021-12,36,2297.0,12/06/21 - 12/12/21
25025000301,25025000301,2021-01,25,1856.0,01/04/21 - 01/10/21
25025000301,25025000301,2021-02,12,852.0,02/01/21 - 02/07/21
25025000301,25025000301,2021-03,18,1325.0,03/08/21 - 03/14/21
25025000301,25025000301,2021-04,28,2278.0,04/05/21 - 04/11/21
25025000301,25025000301,2021-05,24,1910.0,05/03/21 - 05/09/21
25025000301,25025000301,2021-06,24,2014.0,06/14/21 - 06/20/21
25025000301,25025000301,2021-07,24,2107.0,07/05/21 - 07/11/21
25025000301,25025000301,2021-10,32,2628.0,10/04/21 - 10/10/21
25025000301,25025000301,2021-11,40,2737.0,11/01/21 - 11/07/21
25025000301,25025000301,2021-12,12,771.0,12/06/21 - 12/12/21
25025000301,25025000302,2021-03,25,1970.0,03/01/21 - 03/07/21
25025000301,25025000302,2021-04,16,1367.0,04/05/21 - 04/11/21
25025000301,25025000302,2021-05,20,1640.0,05/10/21 - 05/16/21
25025000301,25025000302,2021-06,21,1713.0,06/07/21 - 06/13/21
25025000301,25025000302,2021-08,24,2100.0,08/02/21 - 08/08/21
25025000301,25025000302,2021-09,22,1998.0,09/06/21 - 09/12/21
25025000301,25025000302,2021-11,32,2057.0,11/01/21 - 11/07/21
25025000301,25025000302,2021-12,25,1510.0,12/13/21 - 12/19/21
25025000301,25025000402,2021-02,12,940.0,02/08/21 - 02/14/21
25025000301,25025000402,2021-04,8,641.0,04/05/21 - 04/11/21
25025000301,25025000402,2021-06,8,636.0,06/21/21 - 06/27/21
25025000301,25025000402,2021-07,16,1442.0,07/05/21 - 07/11/21
25025000301,25025000402,2021-08,21,1695.0,08/09/21 - 08/15/21
25025000301,25025000402,2021-10,8,661.0,10/04/21 - 10/10/21
25025000301,25025000402,2021-12,11,656.0,12/20/21 - 12/26/21
25025000301,25025000502,2021-01,8,636.0,01/04/21 - 01/10/21
25025000301,25025000502,2021-03,9,673.0,03/08/21 - 03/14/21
25025000301,25025000502,2021-05,24,1944.0,05/17/21 - 05/23/21
25025000301,25025000502,2021-06,8,683.0,06/14/21 - 06/20/21
25025000301,25025000502,2021-07,16,1455.0,07/05/21 - 07/11/21
25025000301,25025000502,2021-08,24,1938.0,08/09/21 - 08/15/21
25025000301,25025000502,2021-09,20,1787.0,09/06/21 - 09/12/21
25025000301,25025000502,2021-10,28,2116.0,10/04/21 - 10/10/21
25025000301,25025000502,2021-11,29,1836.0,11/01/21 - 11/07/21
25025000301,25025000502,2021-12,20,1289.0,12/06/21 - 12/12/21
25025000301,25025000503,2021-08,8,680.0,08/09/21 - 08/15/21
25025000301,25025000601,2021-01,33,2384.0,01/04/21 - 01/10/21
25025000301,25025000601,2021-02,12,906.0,02/08/21 - 02/14/21
25025000301,25025000601,2021-03,20,1597.0,03/01/21 - 03/07/21
25025000301,25025000601,2021-04,20,1637.0,04/05/21 - 04/11/21
25025000301,25025000601,2021-05,24,1932.0,05/03/21 - 05/09/21
25025000301,25025000601,2021-06,40,3196.0,06/07/21 - 06/13/21
25025000301,25025000601,2021-07,20,1787.0,07/05/21 - 07/11/21
25025000301,25025000601,2021-08,59,4810.0,08/02/21 - 08/08/21
25025000301,25025000601,2021-09,24,2169.0,09/06/21 - 09/12/21
25025000301,25025000601,2021-10,32,2438.0,10/04/21 - 10/10/21
25025000301,25025000601,2021-11,71,4642.0,11/01/21 - 11/07/21
25025000301,25025000601,2021-12,24,1499.0,12/13/21 - 12/19/21
25025000301,25025000701,2021-11,9,609.0,11/01/21 - 11/07/21
25025000301,25025000703,2021-02,9,603.0,02/01/21 - 02/07/21
25025000301,25025000703,2021-03,24,1796.0,03/08/21 - 03/14/21
25025000301,25025000703,2021-10,12,879.0,10/11/21 - 10/17/21
25025000301,25025000704,2021-03,8,532.0,03/08/21 - 03/14/21
25025000301,25025000704,2021-04,15,1185.0,04/05/21 - 04/11/21
25025000301,25025000704,2021-05,8,636.0,05/03/21 - 05/09/21
25025000301,25025000704,2021-08,8,610.0,08/16/21 - 08/22/21
25025000301,25025000704,2021-10,12,965.0,10/04/21 - 10/10/21
25025000301,25025000704,2021-12,8,494.0,12/13/21 - 12/19/21
25025000301,25025010103,2021-02,8,572.0,02/01/21 - 02/07/21
25025000301,25025010103,2021-04,12,1027.0,04/19/21 - 04/25/21
25025000301,25025010103,2021-05,8,636.0,05/03/21 - 05/09/21
25025000301,25025010103,2021-07,17,1518.0,07/05/21 - 07/11/21
25025000301,25025010103,2021-08,37,2991.0,08/09/21 - 08/15/21
25025000301,25025010103,2021-09,8,740.0,09/06/21 - 09/12/21
25025000301,25025010103,2021-10,20,1610.0,10/04/21 - 10/10/21
25025000301,25025010103,2021-11,16,962.0,11/08/21 - 11/14/21
25025000301,25025010103,2021-12,16,1042.0,12/06/21 - 12/12/21
25025000301,25025010104,2021-02,8,626.0,02/08/21 - 02/14/21
25025000301,25025010104,2021-04,12,998.0,04/05/21 - 04/11/21
25025000301,25025010104,2021-05,10,796.0,05/10/21 - 05/16/21
25025000301,25025010104,2021-07,24,2236.0,07/12/21 - 07/18/21
25025000301,25025010104,2021-09,12,1084.0,09/06/21 - 09/12/21
25025000301,25025010104,2021-10,8,591.0,10/18/21 - 10/24/21
25025000301,25025010104,2021-11,24,1462.0,11/08/21 - 11/14/21
25025000301,25025010204,2021-03,8,565.0,03/15/21 - 03/21/21
25025000301,25025010204,2021-08,12,1097.0,08/02/21 - 08/08/21
25025000301,25025010204,2021-12,8,494.0,12/13/21 - 12/19/21
25025000301,25025010300,2021-02,16,1199.0,02/01/21 - 02/07/21
25025000301,25025010300,2021-03,23,1677.0,03/01/21 - 03/07/21
25025000301,25025010300,2021-04,12,905.0,04/05/21 - 04/11/21
25025000301,25025010300,2021-05,30,2382.0,05/03/21 - 05/09/21
25025000301,25025010300,2021-06,28,2299.0,06/07/21 - 06/13/21
25025000301,25025010300,2021-07,16,1467.0,07/05/21 - 07/11/21
25025000301,25025010300,2021-09,16,1467.0,09/13/21 - 09/19/21
25025000301,25025010300,2021-10,12,948.0,10/04/21 - 10/10/21
25025000301,25025010300,2021-11,12,721.0,11/15/21 - 11/21/21
25025000301,25025010404,2021-12,8,505.0,12/06/21 - 12/12/21
25025000301,25025010500,2021-12,8,524.0,12/06/21 - 12/12/21
25025000301,25025010600,2021-04,16,1360.0,04/12/21 - 04/18/21
25025000301,25025010600,2021-07,8,727.0,07/05/21 - 07/11/21
25025000301,25025010600,2021-08,16,1358.0,08/09/21 - 08/15/21
25025000301,25025010600,2021-10,12,932.0,10/04/21 - 10/10/21
25025000301,25025010600,2021-11,8,539.0,11/01/21 - 11/07/21
25025000301,25025010600,2021-12,8,475.0,12/20/21 - 12/26/21
25025000301,25025010701,2021-10,10,739.0,10/11/21 - 10/17/21
25025000301,25025010702,2021-05,8,658.0,05/24/21 - 05/30/21
25025000301,25025010702,2021-10,8,591.0,10/11/21 - 10/17/21
25025000301,25025020301,2021-06,8,693.0,06/14/21 - 06/20/21
25025000301,25025020301,2021-11,23,1589.0,11/01/21 - 11/07/21
25025000301,25025020301,2021-12,16,981.0,12/13/21 - 12/19/21
25025000301,25025060400,2021-05,15,1176.0,05/17/21 - 05/23/21
25025000301,25025060400,2021-07,12,1110.0,07/05/21 - 07/11/21
25025000301,25025060400,2021-12,8,500.0,12/06/21 - 12/12/21
25025000301,25025060501,2021-01,8,572.0,01/04/21 - 01/10/21
25025000301,25025060501,2021-07,9,819.0,07/05/21 - 07/11/21
25025000301,25025070600,2021-02,9,636.0,02/01/21 - 02/07/21
25025000301,25025071101,2021-03,10,750.0,03/01/21 - 03/07/21
25025000301,25025071101,2021-11,12,742.0,11/01/21 - 11/07/21
25025000301,25025071201,2021-10,8,608.0,10/11/21 - 10/17/21
25025000301,25025080300,2021-05,8,636.0,05/03/21 - 05/09/21
25025000301,25025080300,2021-09,8,727.0,09/06/21 - 09/12/21
25025000301,25025080300,2021-12,9,559.0,12/06/21 - 12/12/21
25025000301,25025080500,2021-03,8,593.0,03/08/21 - 03/14/21
25025000301,25025080900,2021-11,10,591.0,11/15/21 - 11/21/21
25025000301,25025081001,2021-01,25,1871.0,01/04/21 - 01/10/21
25025000301,25025081001,2021-02,18,1207.0,02/01/21 - 02/07/21
25025000301,25025081001,2021-03,32,2505.0,03/01/21 - 03/07/21
25025000301,25025081001,2021-04,24,1939.0,04/05/21 - 04/11/21
25025000301,25025081001,2021-05,16,1263.0,05/03/21 - 05/09/21
25025000301,25025081001,2021-06,20,1559.0,06/07/21 - 06/13/21
25025000301,25025081001,2021-07,24,2182.0,07/05/21 - 07/11/21
25025000301,25025081001,2021-08,16,1420.0,08/02/21 - 08/08/21
25025000301,25025081001,2021-09,13,1148.0,09/13/21 - 09/19/21
25025000301,25025081001,2021-10,24,1892.0,10/04/21 - 10/10/21
25025000301,25025081001,2021-11,28,1704.0,11/01/21 - 11/07/21
25025000301,25025081001,2021-12,8,505.0,12/06/21 - 12/12/21
25025000301,25025081400,2021-09,9,807.0,09/06/21 - 09/12/21
25025000301,25025081400,2021-11,8,539.0,11/01/21 - 11/07/21
25025000301,25025081700,2021-11,12,720.0,11/01/21 - 11/07/21
25025000301,25025092101,2021-02,8,593.0,02/08/21 - 02/14/21
25025000301,25025092101,2021-12,8,499.0,12/13/21 - 12/19/21
25025000301,25025092200,2021-01,13,1062.0,01/18/21 - 01/24/21
25025000301,25025100500,2021-03,13,943.0,03/08/21 - 03/14/21
25025000301,25025100500,2021-04,12,1010.0,04/05/21 - 04/11/21
25025000301,25025100603,2021-06,8,674.0,06/07/21 - 06/13/21
25025000301,25025110301,2021-03,8,636.0,03/22/21 - 03/28/21
25025000301,25025110301,2021-04,16,1268.0,04/05/21 - 04/11/21
25025000301,25025110301,2021-09,8,740.0,09/06/21 - 09/12/21
25025000301,25025110301,2021-12,9,536.0,12/20/21 - 12/26/21
25025000301,25025110401,2021-07,8,728.0,07/12/21 - 07/18/21
25025000301,25025110502,2021-12,12,740.0,12/06/21 - 12/12/21
25025000301,25025120301,2021-07,8,715.0,07/12/21 - 07/18/21
25025000301,25025120400,2021-03,8,532.0,03/08/21 - 03/14/21
25025000301,25025120400,2021-05,12,950.0,05/03/21 - 05/09/21
25025000301,25025120400,2021-09,8,727.0,09/13/21 - 09/19/21
25025000301,25025120400,2021-11,12,763.0,11/01/21 - 11/07/21
25025000301,25025120400,2021-12,38,2453.0,12/06/21 - 12/12/21
25025000301,25025120600,2021-12,8,499.0,12/13/21 - 12/19/21
25025000301,25025130402,2021-04,12,986.0,04/05/21 - 04/11/21
25025000301,25025140300,2021-04,8,641.0,04/05/21 - 04/11/21
25025000301,25025980300,2021-05,8,636.0,05/03/21 - 05/09/21
25025000301,25025980300,2021-08,12,934.0,08/16/21 - 08/22/21
25025000301,25025981201,2021-07,8,702.0,07/05/21 - 07/11/21
25025000301,25025981300,2021-01,8,572.0,01/04/21 - 01/10/21
25025000301,25025981300,2021-02,12,907.0,02/15/21 - 02/21/21
25025000301,25025981300,2021-03,13,881.0,03/15/21 - 03/21/21
25025000301,25025981300,2021-04,20,1686.0,04/12/21 - 04/18/21
25025000301,25025981300,2021-05,20,1608.0,05/10/21 - 05/16/21
25025000301,25025981300,2021-06,8,627.0,06/07/21 - 06/13/21
25025000301,25025981300,2021-08,24,1903.0,08/09/21 - 08/15/21
25025000301,25025981300,2021-09,12,1072.0,09/13/21 - 09/19/21
25025000301,25025981300,2021-10,12,1001.0,10/04/21 - 10/10/21
25025000301,25025981300,2021-12,18,1122.0,12/13/21 - 12/19/21
25025000301,25025981501,2021-03,20,1446.0,03/15/21 - 03/21/21
25025000301,25025981501,2021-04,22,1859.0,04/05/21 - 04/11/21
25025000301,25025981501,2021-05,24,1953.0,05/10/21 - 05/16/21
25025000301,25025981501,2021-06,8,627.0,06/07/21 - 06/13/21
25025000301,25025981501,2021-07,8,753.0,07/19/21 - 07/25/21
25025000301,25025981501,2021-08,16,1221.0,08/16/21 - 08/22/21
25025000301,25025981501,2021-09,12,1110.0,09/06/21 - 09/12/21
25025000301,25025981501,2021-10,16,1236.0,10/04/21 - 10/10/21
25025000301,25025981501,2021-11,12,759.0,11/01/21 - 11/07/21
25025000301,25025981700,2021-11,16,1120.0,11/01/21 - 11/07/21
25025000302,25025000201,2021-01,18,1016.0,01/04/21 - 01/10/21
25025000302,25025000201,2021-04,19,1243.0,04/05/21 - 04/11/21
25025000302,25025000201,2021-05,39,3390.0,05/10/21 - 05/16/21
25025000302,25025000201,2021-06,59,5285.0,06/07/21 - 06/13/21
25025000302,25025000201,2021-07,16,1100.0,07/12/21 - 07/18/21
25025000302,25025000201,2021-08,20,1548.0,08/02/21 - 08/08/21
25025000302,25025000201,2021-09,24,2040.0,09/06/21 - 09/12/21
25025000302,25025000201,2021-10,32,2443.0,10/04/21 - 10/10/21
25025000302,25025000201,2021-11,28,1729.0,11/08/21 - 11/14/21
25025000302,25025000201,2021-12,14,875.0,12/06/21 - 12/12/21
25025000302,25025000202,2021-01,37,2279.0,01/04/21 - 01/10/21
25025000302,25025000202,2021-02,28,2001.0,02/01/21 - 02/07/21
25025000302,25025000202,2021-03,12,808.0,03/01/21 - 03/07/21
25025000302,25025000202,2021-04,25,1672.0,04/12/21 - 04/18/21
25025000302,25025000202,2021-05,29,2455.0,05/03/21 - 05/09/21
25025000302,25025000202,2021-06,33,2883.0,06/07/21 - 06/13/21
25025000302,25025000202,2021-07,53,3559.0,07/05/21 - 07/11/21
25025000302,25025000202,2021-08,73,5738.0,08/02/21 - 08/08/21
25025000302,25025000202,2021-09,49,4192.0,09/06/21 - 09/12/21
25025000302,25025000202,2021-10,28,2241.0,10/04/21 - 10/10/21
25025000302,25025000202,2021-11,52,3144.0,11/01/21 - 11/07/21
25025000302,25025000202,2021-12,42,2583.0,12/06/21 - 12/12/21
25025000302,25025000301,2021-01,8,502.0,01/18/21 - 01/24/21
25025000302,25025000301,2021-06,13,1297.0,06/14/21 - 06/20/21
25025000302,25025000301,2021-07,12,830.0,07/05/21 - 07/11/21
25025000302,25025000301,2021-10,12,934.0,10/11/21 - 10/17/21
25025000302,25025000302,2021-01,26,1622.0,01/11/21 - 01/17/21
25025000302,25025000302,2021-02,40,2768.0,02/01/21 - 02/07/21
25025000302,25025000302,2021-03,78,5336.0,03/01/21 - 03/07/21
25025000302,25025000302,2021-04,50,3184.0,04/05/21 - 04/11/21
25025000302,25025000302,2021-05,50,4292.0,05/03/21 - 05/09/21
25025000302,25025000302,2021-06,60,5577.0,06/07/21 - 06/13/21
25025000302,25025000302,2021-07,60,4057.0,07/05/21 - 07/11/21
25025000302,25025000302,2021-08,73,5765.0,08/02/21 - 08/08/21
25025000302,25025000302,2021-09,63,5326.0,09/06/21 - 09/12/21
25025000302,25025000302,2021-10,40,3153.0,10/04/21 - 10/10/21
25025000302,25025000302,2021-11,46,2860.0,11/01/21 - 11/07/21
25025000302,25025000302,2021-12,44,2668.0,12/06/21 - 12/12/21
25025000302,25025000401,2021-02,17,1187.0,02/01/21 - 02/07/21
25025000302,25025000401,2021-04,12,722.0,04/12/21 - 04/18/21
25025000302,25025000401,2021-05,12,1028.0,05/10/21 - 05/16/21
25025000302,25025000401,2021-06,8,701.0,06/07/21 - 06/13/21
25025000302,25025000401,2021-07,17,1124.0,07/05/21 - 07/11/21
25025000302,25025000401,2021-09,18,1549.0,09/06/21 - 09/12/21
25025000302,25025000401,2021-10,12,925.0,10/04/21 - 10/10/21
25025000302,25025000401,2021-11,22,1242.0,11/15/21 - 11/21/21
25025000302,25025000401,2021-12,15,900.0,12/06/21 - 12/12/21
25025000302,25025000402,2021-01,16,973.0,01/04/21 - 01/10/21
25025000302,25025000402,2021-03,34,2270.0,03/01/21 - 03/07/21
25025000302,25025000402,2021-04,33,2065.0,04/05/21 - 04/11/21
25025000302,25025000402,2021-05,33,2847.0,05/03/21 - 05/09/21
25025000302,25025000402,2021-06,28,2281.0,06/07/21 - 06/13/21
25025000302,25025000402,2021-07,81,5562.0,07/05/21 - 07/11/21
25025000302,25025000402,2021-08,53,4208.0,08/02/21 - 08/08/21
25025000302,25025000402,2021-09,43,3626.0,09/06/21 - 09/12/21
25025000302,25025000402,2021-10,70,5459.0,10/04/21 - 10/10/21
25025000302,25025000402,2021-11,88,5436.0,11/01/21 - 11/07/21
25025000302,25025000402,2021-12,33,1971.0,12/06/21 - 12/12/21
25025000302,25025000502,2021-01,21,1233.0,01/04/21 - 01/10/21
25025000302,25025000502,2021-02,35,2401.0,02/01/21 - 02/07/21
25025000302,25025000502,2021-03,99,6638.0,03/01/21 - 03/07/21
25025000302,25025000502,2021-04,65,4134.0,04/05/21 - 04/11/21
25025000302,25025000502,2021-05,50,4431.0,05/03/21 - 05/09/21
25025000302,25025000502,2021-06,28,2328.0,06/07/21 - 06/13/21
25025000302,25025000502,2021-07,20,1360.0,07/12/21 - 07/18/21
25025000302,25025000502,2021-08,40,3120.0,08/02/21 - 08/08/21
25025000302,25025000502,2021-09,64,5365.0,09/06/21 - 09/12/21
25025000302,25025000502,2021-10,85,6590.0,10/04/21 - 10/10/21
25025000302,25025000502,2021-11,86,5453.0,11/01/21 - 11/07/21
25025000302,25025000502,2021-12,50,3013.0,12/06/21 - 12/12/21
25025000302,25025000503,2021-07,8,566.0,07/12/21 - 07/18/21
25025000302,25025000601,2021-01,8,471.0,01/04/21 - 01/10/21
25025000302,25025000601,2021-02,36,2553.0,02/01/21 - 02/07/21
25025000302,25025000601,2021-03,48,3273.0,03/01/21 - 03/07/21
25025000302,25025000601,2021-04,16,1030.0,04/05/21 - 04/11/21
25025000302,25025000601,2021-05,16,1373.0,05/03/21 - 05/09/21
25025000302,25025000601,2021-06,16,1530.0,06/07/21 - 06/13/21
25025000302,25025000601,2021-07,12,825.0,07/12/21 - 07/18/21
25025000302,25025000601,2021-08,18,1402.0,08/02/21 - 08/08/21
25025000302,25025000601,2021-09,26,2272.0,09/06/21 - 09/12/21
25025000302,25025000601,2021-10,32,2482.0,10/04/21 - 10/10/21
25025000302,25025000601,2021-11,41,2186.0,11/15/21 - 11/21/21
25025000302,25025000601,2021-12,14,848.0,12/06/21 - 12/12/21
25025000302,25025000703,2021-01,16,973.0,01/04/21 - 01/10/21
25025000302,25025000703,2021-06,8,701.0,06/07/21 - 06/13/21
25025000302,25025000703,2021-07,8,528.0,07/05/21 - 07/11/21
25025000302,25025000703,2021-11,8,500.0,11/08/21 - 11/14/21
25025000302,25025000704,2021-01,12,755.0,01/11/21 - 01/17/21
25025000302,25025000704,2021-05,12,1065.0,05/17/21 - 05/23/21
25025000302,25025000704,2021-06,8,647.0,06/07/21 - 06/13/21
25025000302,25025000704,2021-08,28,2250.0,08/09/21 - 08/15/21
25025000302,25025000704,2021-09,16,1370.0,09/06/21 - 09/12/21
25025000302,25025000704,2021-10,12,949.0,10/11/21 - 10/17/21
25025000302,25025000704,2021-11,12,829.0,11/01/21 - 11/07/21
25025000302,25025010104,2021-07,24,1650.0,07/05/21 - 07/11/21
25025000302,25025010104,2021-08,20,1630.0,08/09/21 - 08/15/21
25025000302,25025010204,2021-10,8,638.0,10/11/21 - 10/17/21
25025000302,25025010300,2021-03,12,837.0,03/08/21 - 03/14/21
25025000302,25025010300,2021-05,8,710.0,05/24/21 - 05/30/21
25025000302,25025010300,2021-09,8,712.0,09/06/21 - 09/12/21
25025000302,25025010300,2021-11,8,512.0,11/01/21 - 11/07/21
25025000302,25025010300,2021-12,16,947.0,12/13/21 - 12/19/21
